"sequencial_candidato","nome","numero_cadidato","UF","partido","setor_economico_receita","quantidade_doacoes","quantidade_doadores","total_receita","media_receita","recursos_de_outros_candidatos/comites","recursos_de_partidos","recursos_de_pessoas_físicas","recursos_de_pessoas_juridicas","recursos_proprios","votos","quantidade_despesas","quantidade_fornecedores","total_despesa","media_despesa","setor_economico_despesa","cargo","idade","sexo","grau","estado_civil"
"150000000198","JOSÉ LEONCIO DA SILVA JUNIOR",1323,"PB","PT","#NULO",14,13,10045.24,717.517142857143,2785.24,3000,3960,NA,300,2424,13,9,10036.63,772.048461538462,"#NULO","DEPUTADO FEDERAL",52,"MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"120000000051","ELIZEU DIONIZIO SOUZA  DA SILVA",7777,"MS","SD","#NULO",36,13,494494.39,13735.9552777778,187863.5,NA,196100,63000,47530.89,39074,543,481,494494.39,910.671068139963,"#NULO","DEPUTADO FEDERAL",32,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"250000000914","CARLOS CÉSAR BERQUE",4365,"SP","PV","#NULO",13,7,6902.7,530.976923076923,NA,NA,3000,3442.8,459.9,6283,13,8,6902.7,530.976923076923,"#NULO","DEPUTADO FEDERAL",42,"MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)"
"170000000071","LUIZ GONZAGA PATRIOTA",4000,"PE","PSB","#NULO",42,20,466999.26,11119.03,NA,230000,6900,166499.26,63600,101452,219,48,466985.31,2132.35301369863,"#NULO","DEPUTADO FEDERAL",68,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"160000001484","REGIANE MICHAKI",4013,"PR","PSB","Atividades de contabilidade",2,2,500,250,NA,NA,250,250,NA,103,2,2,500,250,"Atividades de contabilidade","DEPUTADO FEDERAL",33,"FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"90000000313","ANTONIO LUCENA FONTES",4404,"GO","PRP","Atividades de organizações políticas",7,1,1152.9,164.7,1152.9,NA,NA,NA,NA,461,7,1,1152.9,164.7,"Atividades de organizações políticas","DEPUTADO FEDERAL",48,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"40000000602","STANLEY PINHEIRO BRAGA",4077,"AM","PSB","#NULO",26,11,40533.41,1558.97730769231,8633.2,NA,1200,21600,9100,5157,38,17,40146.9,1056.49736842105,"#NULO","DEPUTADO FEDERAL",43,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"190000000374","MICHELE AURORA CALDAS",1791,"RJ","PSL","#NULO",2,2,700,350,NA,NA,700,NA,NA,5,2,2,700,350,"#NULO","DEPUTADO FEDERAL",31,"FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"160000000605","JOÃO BOSCO DOS SANTOS",4088,"PR","PSB","Atividades de organizações políticas",10,5,54711.62,5471.162,30361.62,NA,NA,NA,24350,2744,20,8,54711.62,2735.581,"Atividades de organizações políticas","DEPUTADO FEDERAL",61,"MASCULINO","LÊ E ESCREVE","CASADO(A)"
"190000001303","MARIA DAS GRAÇAS GOMES DE SOUZA",1032,"RJ","PRB","#NULO",3,3,1440,480,NA,840,600,NA,NA,382,3,3,1440,480,"#NULO","DEPUTADO FEDERAL",51,"FEMININO","SUPERIOR INCOMPLETO","CASADO(A)"
"80000000187","SONIA MARIA BUENO DA VITORIA",4311,"ES","PV","Atividades de organizações políticas",11,2,8483.75,771.25,6523.75,1960,NA,NA,NA,1504,15,6,8483.75,565.583333333333,"Atividades de organizações políticas","DEPUTADO FEDERAL",53,"FEMININO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)"
"250000001286","SALDANHA LEIVAS COUGO",1055,"SP","PRB","Atividades de organizações políticas",10,3,15284.46,1528.446,13084.46,NA,2200,NA,NA,3445,12,4,15284.46,1273.705,"Atividades de organizações políticas","DEPUTADO FEDERAL",60,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"120000000125","LUIZ ALBERTO OVANDO",2014,"MS","PSC","#NULO",21,3,31303.42,1490.63904761905,31300,NA,NA,NA,NA,9476,34,13,31379.23,922.918529411765,"#NULO","DEPUTADO FEDERAL",65,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"110000000314","SANDRO LUIS COSTA SAGGIN",9010,"MT","PROS","#NULO",17,17,47480,2792.94117647059,950,NA,24700,21830,NA,15037,109,42,47480,435.596330275229,"#NULO","DEPUTADO FEDERAL",43,"MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)"
"250000002165","MARGARETH GALVÃO CARBINATO",1188,"SP","PP","#NULO",5,2,6190.85,1238.17,180,NA,NA,NA,6010.85,458,28,7,6292.43,224.729642857143,"Atividades do Correio Nacional","DEPUTADO FEDERAL",60,"FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)"
"120000000512","ODILON VASQUES DO PRADO",2700,"MS","PSDC","Atividades de organizações políticas",6,3,45950,7658.33333333333,NA,30000,300,NA,15650,1634,30,19,45941,1531.36666666667,"#NULO","DEPUTADO FEDERAL",39,"MASCULINO","SUPERIOR INCOMPLETO","DIVORCIADO(A)"
"190000002406","ROMULO GENTIL",1230,"RJ","PDT","Atividades de organizações políticas",6,3,6524.25,1087.375,NA,3134.25,NA,NA,3390,1040,8,5,6524.25,815.53125,"Atividades de organizações políticas","DEPUTADO FEDERAL",50,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"80000000386","ESTEFANO LUIZ SILOTE",1255,"ES","PDT","#NULO",25,18,63678.77,2547.1508,18825,NA,22637.77,400,21816,10372,64,36,63678.77,994.98078125,"#NULO","DEPUTADO FEDERAL",28,"MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"220000000486","MIGUEL FERREIRA DE QUEIROZ",7070,"RO","PT do B","#NULO",4,3,13150,3287.5,NA,5000,NA,3100,5050,1495,32,10,13101.55,409.4234375,"#NULO","DEPUTADO FEDERAL",58,"MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)"
"220000000247","NILTON BALBINO",1406,"RO","PTB","#NULO",16,7,624089.53,39005.595625,4347.83,248950,14440,275000,81351.7,42353,465,334,624005.82,1341.948,"#NULO","DEPUTADO FEDERAL",54,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"90000000333","EDWARD MADUREIRA BRASIL",1310,"GO","PT","#NULO",224,185,663616,2962.57142857143,NA,5000,325525,281500,37000,58865,656,368,663615.99,1011.60974085366,"#NULO","DEPUTADO FEDERAL",51,"MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)"
"250000001310","RICARDO FASSIO CAVALCANTE CUNHA",1013,"SP","PRB","#NULO",10,7,6640.5,664.05,890.5,NA,5050,NA,700,771,13,8,6640.5,510.807692307692,"#NULO","DEPUTADO FEDERAL",36,"MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)"
"140000000958","SEBASTIÃO NASCIMENTO DE FREITAS",1912,"PA","PTN","#NULO",3,3,700,233.333333333333,NA,NA,100,NA,600,1866,3,3,700,233.333333333333,"#NULO","DEPUTADO FEDERAL",37,"MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
"250000002465","SERGIO ABRAMO LOPES",1462,"SP","PTB","Atividades de organizações políticas",4,3,2103.9,525.975,1103.9,NA,500,NA,500,157,4,3,2103.9,525.975,"Atividades de organizações políticas","DEPUTADO FEDERAL",52,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"260000000041","SYDNEY MARINHO DO PASSO JUNIOR",2844,"SE","PRTB","#NULO",2,2,2750,1375,NA,NA,2750,NA,NA,80,2,2,2750,1375,"#NULO","DEPUTADO FEDERAL",45,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"170000000041","ANDERSON FERREIRA RODRIGUES",2222,"PE","PR","Atividades de organizações políticas",8,2,2250000,281250,NA,2100000,NA,150000,NA,150565,431,241,2249999.78,5220.41712296984,"#NULO","DEPUTADO FEDERAL",41,"MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)"
"50000000499","JOSE LUIZ DE SOUZA",4325,"BA","PV","#NULO",9,8,16348,1816.44444444444,NA,NA,13948,NA,2400,1376,20,9,16348,817.4,"#NULO","DEPUTADO FEDERAL",61,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"210000000903","RENAN BERLEZE RECCHIA",1444,"RS","PTB","Atividades de organizações políticas",6,4,14124,2354,8264,4860,500,NA,500,1335,20,8,14124.01,706.2005,"Comércio varejista de combustíveis para veículos automotores","DEPUTADO FEDERAL",57,"MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
"180000000032","WILSON DAS CHAGAS SILVA",5400,"PI","PPL","Atividades de organizações políticas",2,1,662.5,331.25,662.5,NA,NA,NA,NA,457,2,1,662.5,331.25,"Atividades de organizações políticas","DEPUTADO FEDERAL",47,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"190000002212","JOSE BONIFACIO BEZERRA JUNIOR",3610,"RJ","PTC","Atividades de organizações políticas",9,3,4825,536.111111111111,2895,NA,NA,NA,1930,2780,11,5,4825,438.636363636364,"Atividades de organizações políticas","DEPUTADO FEDERAL",43,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"250000002274","MAGNO ALVES DE OLIVEIRA",2811,"SP","PRTB","#NULO",8,3,1016.93,127.11625,300.93,450,NA,NA,266,1061,8,3,1016.93,127.11625,"#NULO","DEPUTADO FEDERAL",52,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"50000000894","DERMIVAL DA CRUZ SANTOS",5100,"BA","PEN","#NULO",4,3,23523.64,5880.91,NA,NA,850,NA,22673.64,1734,28,4,23523.64,840.13,"Impressão de material para uso publicitário","DEPUTADO FEDERAL",54,"MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"130000000710","VITOR PENIDO DE BARROS",2526,"MG","DEM","Atividades de organizações políticas",44,15,1251969.37,28453.8493181818,9269.6,353986,252700,255000,381013.77,51561,1093,632,1260560.6,1153.30338517841,"#NULO","DEPUTADO FEDERAL",72,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"140000000779","JORGE ALBERTO PAIVA DO AMORIM",1218,"PA","PDT","Atividades de organizações políticas",10,5,4966.93,496.693,916.93,3600,450,NA,NA,574,23,17,4966.93,215.95347826087,"#NULO","DEPUTADO FEDERAL",50,"MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
"250000002118","ARYENE MARTINS ALMEIDA",1526,"SP","PMDB","Atividades de organizações políticas",16,6,28259.62,1766.22625,15211.52,13046.1,NA,NA,2,324,38,27,28257.44,743.616842105263,"Atividades de organizações políticas","DEPUTADO FEDERAL",32,"FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"130000001289","FRANCISCO PANADÉS RUBIÓ",5454,"MG","PPL","#NULO",18,11,18925,1051.38888888889,1075,NA,5850,10000,2000,2929,44,33,30093.95,683.953409090909,"#NULO","DEPUTADO FEDERAL",65,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"40000000744","OSMARINO ANTONIO BUENO DE CASTRO",4432,"AM","PRP","Atividades de organizações políticas",4,4,1050,262.5,400,200,450,NA,NA,247,4,4,1050,262.5,"#NULO","DEPUTADO FEDERAL",60,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"250000002115","SANDRA NOGUEIRA FERREIRA DA SILVA",1593,"SP","PMDB","Atividades de organizações políticas",5,2,9301,1860.2,NA,5951,NA,NA,3350,842,13,7,9301,715.461538461538,"#NULO","DEPUTADO FEDERAL",41,"FEMININO","SUPERIOR COMPLETO","CASADO(A)"
"250000002991","LINDINALVA GERCINA DA SILVA",4408,"SP","PRP","Atividades de organizações políticas",9,2,2987,331.888888888889,2635,NA,NA,NA,352,292,11,3,2987,271.545454545455,"Atividades de organizações políticas","DEPUTADO FEDERAL",58,"FEMININO","SUPERIOR COMPLETO","VIÚVO(A)"
"190000000970","LOACIR DA CONCEIÇÃO REIS",4546,"RJ","PSDB","Atividades de organizações políticas",2,1,400,200,NA,400,NA,NA,NA,337,2,1,400,200,"Atividades de organizações políticas","DEPUTADO FEDERAL",49,"MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)"
"70000000440","ANDRÉ RODOLFO DE LIMA",1234,"DF","PDT","#NULO",67,56,681219.36,10167.4531343284,101500,NA,348436.71,222000,5578.05,14615,417,152,681207.18,1633.59035971223,"#NULO","DEPUTADO FEDERAL",42,"MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"70000000178","MARIA DAS GRAÇAS OLIVEIRA DE MEDEIROS",5019,"DF","PSOL","#NULO",2,2,1448,724,NA,NA,1448,NA,NA,163,2,2,1448,724,"#NULO","DEPUTADO FEDERAL",45,"FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
"140000000433","CLAUDIO ALBERTO CASTELO BRANCO PUTY",1310,"PA","PT","#NULO",78,52,577766.52,7407.26307692308,54390,220000,159376.52,124000,20000,57105,267,77,578766.89,2167.66625468165,"Impressão de livros, revistas e outras publicações periódicas","DEPUTADO FEDERAL",44,"MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)"
"130000000686","NEUSA ALVES BATISTA",7709,"MG","SD","Atividades de organizações políticas",2,2,208.86,104.43,8.86,NA,200,NA,NA,62,2,2,208.86,104.43,"Atividades de organizações políticas","DEPUTADO FEDERAL",38,"FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"230000000275","FRANCISCA MÁRCIA SOUSA DA SILVA",4424,"RR","PRP","#NULO",5,5,5880,1176,NA,NA,2400,3480,NA,180,7,7,5880,840,"#NULO","DEPUTADO FEDERAL",21,"FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
"250000001312","ROBERTO VICENTE",1097,"SP","PRB","#NULO",9,6,38740.85,4304.53888888889,428,NA,18962.85,NA,19350,761,41,17,38702.22,943.956585365854,"Comércio varejista de artigos de iluminação","DEPUTADO FEDERAL",47,"MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)"
"250000001395","JOÃO DA SILVA FILHO",2535,"SP","DEM","Atividades de organizações políticas",18,5,42742.15,2374.56388888889,35723.75,NA,5000,NA,2018.4,9536,31,18,42742.15,1378.77903225806,"#NULO","DEPUTADO FEDERAL",56,"MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)"
"250000000618","CARLOS ALBERTO ROLIM ZARATTINI",1370,"SP","PT","Atividades de organizações políticas",201,60,6244292.85,31066.1335820896,1227193.8,2869000.01,214704,1920395.04,13000,138286,2808,2350,6243913.7,2223.61599002849,"#NULO","DEPUTADO FEDERAL",55,"MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"190000002452","ALBERTO ELY BRIZOLA DA SILVA",1212,"RJ","PDT","Atividades de organizações políticas",16,3,255561.55,15972.596875,255560,NA,NA,NA,1.55,10039,83,30,255561.55,3079.05481927711,"#NULO","DEPUTADO FEDERAL",55,"MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)"
"130000001880","ALDENI DE SOUZA GUERRA RAMOS",1267,"MG","PDT","Atividades de organizações políticas",10,7,9609.61,960.961,3314.61,4000,2000,295,NA,146,10,8,9609.61,960.961,"Atividades de organizações políticas","DEPUTADO FEDERAL",44,"FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"250000000293","LOURIVAL DE JESUS DA SILVA",3356,"SP","PMN","Atividades de organizações políticas",11,3,4400,400,NA,1790,NA,NA,2610,333,14,7,4393,313.785714285714,"Atividades de organizações políticas","DEPUTADO FEDERAL",54,"MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)"
"160000000157","PAULO ROSENMANN",4510,"PR","PSDB","#NULO",20,15,250896.62,12544.831,NA,60000,26000,164896.62,NA,4590,352,135,245862.84,698.473977272727,"Comércio varejista de combustíveis para veículos automotores","DEPUTADO FEDERAL",36,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"160000000383","HERMES PARCIANELLO",1540,"PR","PMDB","#NULO",47,26,343004.4,7297.96595744681,52410,NA,66763.8,189700,34130.6,150213,373,90,343004.43,919.582922252011,"Atividades do Correio Nacional","DEPUTADO FEDERAL",56,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"190000000870","CARLOTA JOSINA DOS SANTOS",5182,"RJ","PEN","Atividades de organizações políticas",4,2,3009.5,752.375,1897.5,NA,NA,NA,1112,659,7,2,3008.5,429.785714285714,"Edição integrada à impressão de cadastros, listas e outros produtos gráficos","DEPUTADO FEDERAL",55,"FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)"
"30000000344","MARCIA NAZARÉ FARIAS PINHEIRO",3131,"AP","PHS","#NULO",2,2,600,300,NA,NA,600,NA,NA,452,2,2,600,300,"#NULO","DEPUTADO FEDERAL",49,"FEMININO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)"
"250000000292","JOSÉ MARIA RODRIGUES DE MATOS",3399,"SP","PMN","Atividades de organizações políticas",20,14,8870,443.5,905,1515,5150,1000,300,4319,21,15,8870.01,422.381428571429,"#NULO","DEPUTADO FEDERAL",51,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"180000000380","FRANCISCO ALEXANDRE BRANDÃO CARDOSO",4321,"PI","PV","Impressão de material para outros usos",9,6,6550,727.777777777778,2400,NA,1800,830,1520,533,9,6,6530,725.555555555556,"Impressão de material para outros usos","DEPUTADO FEDERAL",35,"MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"250000002175","GIVANILDO SOARES DA SILVA",9055,"SP","PROS","#NULO",30,16,222852.8,7428.42666666667,4764.76,181.82,95988.64,15804.8,106112.78,9585,190,82,222803.93,1172.65226315789,"#NULO","DEPUTADO FEDERAL",43,"MASCULINO","SUPERIOR INCOMPLETO","DIVORCIADO(A)"
"250000001780","ENEIDA FIGUEIREDO KOURY",5009,"SP","PSOL","#NULO",17,12,27095.24,1593.83764705882,750,NA,8800,NA,17545.24,1930,35,12,26985.13,771.003714285714,"#NULO","DEPUTADO FEDERAL",53,"FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"190000000946","RAMON PEDRO DE MELLO",4567,"RJ","PSDB","Atividades de organizações políticas",4,3,31155,7788.75,1155,10000,20000,NA,NA,2924,39,11,31155,798.846153846154,"#NULO","DEPUTADO FEDERAL",30,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"60000000666","LAILTON ROCHA MELO",2800,"CE","PRTB","#NULO",12,9,82358,6863.16666666667,NA,NA,22908,57450,2000,5857,16,12,82354.4,5147.15,"#NULO","DEPUTADO FEDERAL",49,"MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)"
"250000000126","JORDÃO MOISES FABREGA",7080,"SP","PT do B","Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente",10,2,11711.15,1171.115,NA,1011.15,NA,10700,NA,846,19,9,11693.25,615.434210526316,"Comércio varejista de tintas e materiais para pintura","DEPUTADO FEDERAL",47,"MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)"
"190000002000","RAFAELA DA SILVA BERTULEZA COSTA",3182,"RJ","PHS","#NULO",2,2,600,300,NA,NA,600,NA,NA,110,2,2,600,300,"#NULO","DEPUTADO FEDERAL",25,"FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"30000000479","UBIRANILDO DA SILVA MACEDO",5050,"AP","PSOL","#NULO",4,4,11300,2825,NA,NA,1300,8000,2000,2357,21,7,11227.9,534.661904761905,"Impressão de material para outros usos","DEPUTADO FEDERAL",47,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"70000000896","MAURO ROGÉRIO GOMES PESSANHA",1500,"DF","PMDB","#NULO",4,4,2000,500,NA,NA,2000,NA,NA,2007,10,8,2000,200,"#NULO","DEPUTADO FEDERAL",44,"MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE"
"30000000163","FRANCISCO ODILON FILHO",5412,"AP","PPL","#NULO",32,28,413800,12931.25,NA,NA,83300,298500,32000,7564,80,28,413632.5,5170.40625,"#NULO","DEPUTADO FEDERAL",57,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"240000000516","AERCI ARREAL OLM",7077,"SC","PT do B","#NULO",28,20,7265.07,259.466785714286,NA,NA,2490.3,NA,NA,4465,30,14,7263.87,242.129,"Comércio varejista de combustíveis para veículos automotores","DEPUTADO FEDERAL",33,"MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)"
"230000000171","ALEXANDER LADISLAU MENEZES",2014,"RR","PSC","#NULO",25,13,137497.42,5499.8968,NA,5000,21266,80000,31231.42,5281,75,29,137497.42,1833.29893333333,"#NULO","DEPUTADO FEDERAL",42,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"230000000181","HIRAN MANUEL GONÇALVES DA SILVA",3333,"RR","PMN","#NULO",27,15,201569.31,7465.53,NA,12304.51,79264.8,NA,110000,9048,141,63,201455.99,1428.76588652482,"#NULO","DEPUTADO FEDERAL",57,"MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)"
"250000002109","FATIMA APARECIDA FERREIRA",1540,"SP","PMDB","Atividades de organizações políticas",14,4,17691.48,1263.67714285714,12983.84,4707.64,NA,NA,NA,686,14,4,17691.48,1263.67714285714,"Atividades de organizações políticas","DEPUTADO FEDERAL",50,"FEMININO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)"
"130000000399","MATEUS NUNES",1203,"MG","PDT","Atividades de organizações políticas",3,3,4877.2,1625.73333333333,277.2,4000,NA,NA,600,194,4,4,4877.2,1219.3,"#NULO","DEPUTADO FEDERAL",35,"MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)"
"260000000186","JOSE ALBERTO BATISTA ROCHA",5566,"SE","PSD","#NULO",23,14,34716.83,1509.42739130435,1788.8,NA,22248,5040,5640.03,5551,64,14,34716.83,542.45046875,"#NULO","DEPUTADO FEDERAL",47,"MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)"
"250000001725","JULIA AZZI COLLET E SILVA",5025,"SP","PSOL","#NULO",12,8,7895.5,657.958333333333,NA,1087.5,3308,500,3000,1645,12,9,7645.5,637.125,"#NULO","DEPUTADO FEDERAL",53,"FEMININO","SUPERIOR COMPLETO","CASADO(A)"
"80000000404","JOSE ANTONIO CABRAL",1377,"ES","PT","#NULO",9,5,17895,1988.33333333333,12615,NA,1500,NA,3780,1113,14,9,17859,1275.64285714286,"Impressão de material para uso publicitário","DEPUTADO FEDERAL",53,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"80000000394","LUCIO ZANOL",1211,"ES","PDT","#NULO",8,7,16326,2040.75,8176,NA,5850,NA,2300,4706,14,8,16326,1166.14285714286,"Impressão de material para uso publicitário","DEPUTADO FEDERAL",47,"MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)"
"140000000361","FÁBIO VELOSO DE CASTRO",3390,"PA","PMN","#NULO",2,1,700,350,NA,NA,NA,NA,700,1362,3,2,700,233.333333333333,"Comércio varejista de outros produtos não especificados anteriormente","DEPUTADO FEDERAL",43,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"100000000791","FRANCISCO COELHO DE SOUSA",1316,"MA","PT","Atividades de organizações políticas",2,1,660,330,NA,660,NA,NA,NA,30,2,1,660,330,"Atividades de organizações políticas","DEPUTADO FEDERAL",56,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"200000000247","ALCINEIDE AMARO DE AQUINO",3155,"RN","PHS","Atividades de organizações políticas",7,1,2406.89,343.841428571429,NA,2406.89,NA,NA,NA,234,7,1,2406.89,343.841428571429,"Atividades de organizações políticas","DEPUTADO FEDERAL",36,"FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
"190000001973","TOBIAS LUIZ SILVEIRA ISAAC",3102,"RJ","PHS","Atividades de organizações políticas",10,4,24444.5,2444.45,1332.5,14112,3000,NA,6000,952,20,9,24425.91,1221.2955,"Atividades do Correio Nacional","DEPUTADO FEDERAL",76,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"40000000087","ERONILDO BRAGA BEZERRA",6565,"AM","PC do B","Atividades de organizações políticas",161,59,1783431.13,11077.2119875776,674654.88,950300,66976.25,89000,2500,58766,1114,861,1780866.95,1598.62383303411,"#NULO","DEPUTADO FEDERAL",61,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"70000000442","EDNA RAMOS DA SILVA",1280,"DF","PDT","#NULO",7,6,4277,611,2745,442,1090,NA,NA,706,7,6,4277,611,"#NULO","DEPUTADO FEDERAL",48,"FEMININO","SUPERIOR COMPLETO","CASADO(A)"
"100000000605","IGOR MATOS LAGO",2345,"MA","PPS","#NULO",30,17,126286.67,4209.55566666667,NA,NA,53600,23686.67,49000,9432,50,26,126230.62,2524.6124,"#NULO","DEPUTADO FEDERAL",45,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"250000000703","VINICIUS PETRONIO FERRAZ VIEIRA",2218,"SP","PR","Atividades de organizações políticas",4,2,4028,1007,2028,2000,NA,NA,NA,28,5,3,4046.4,809.28,"Atividades de organizações políticas","DEPUTADO FEDERAL",43,"MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)"
"180000000285","HEITOR HUGO SANTOS DE ALMONDES",4400,"PI","PRP","#NULO",7,4,3900,557.142857142857,NA,NA,2700,1200,NA,1912,16,7,3900,243.75,"Serviços de acabamentos gráficos, exceto encadernação e plastificação","DEPUTADO FEDERAL",22,"MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)"
"70000001080","MATHEUS DINIZ SATHLER GARCIA",4577,"DF","PSDB","Atividades de organizações políticas",4,2,6310,1577.5,NA,1110,NA,NA,5200,1415,13,4,6590,506.923076923077,"#NULO","DEPUTADO FEDERAL",31,"MASCULINO","SUPERIOR COMPLETO","CASADO(A)"
"130000000903","SOLANGE VITÓRIA LOURENÇO OLIVEIRA",1516,"MG","PMDB","Atividades de organizações políticas",6,3,6277.17,1046.195,877.25,5399.92,NA,NA,NA,491,6,3,6277.17,1046.195,"Atividades de organizações políticas","DEPUTADO FEDERAL",30,"FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)"
